Dist Code,Year,State Code,State Name,Dist Name,RICE PRODUCTION (1000 tons),RICE YIELD (Kg per ha),WHEAT PRODUCTION (1000 tons),WHEAT YIELD (Kg per ha),KHARIF SORGHUM PRODUCTION (1000 tons),KHARIF SORGHUM YIELD (Kg per ha),RABI SORGHUM PRODUCTION (1000 tons),RABI SORGHUM YIELD (Kg per ha),SORGHUM PRODUCTION (1000 tons),SORGHUM YIELD (Kg per ha),PEARL MILLET PRODUCTION (1000 tons),PEARL MILLET YIELD (Kg per ha),MAIZE PRODUCTION (1000 tons),MAIZE YIELD (Kg per ha),FINGER MILLET PRODUCTION (1000 tons),FINGER MILLET YIELD (Kg per ha),BARLEY PRODUCTION (1000 tons),BARLEY YIELD (Kg per ha),CHICKPEA PRODUCTION (1000 tons),CHICKPEA YIELD (Kg per ha),PIGEONPEA PRODUCTION (1000 tons),PIGEONPEA YIELD (Kg per ha),MINOR PULSES PRODUCTION (1000 tons),MINOR PULSES YIELD (Kg per ha),GROUNDNUT PRODUCTION (1000 tons),GROUNDNUT YIELD (Kg per ha),SESAMUM PRODUCTION (1000 tons),SESAMUM YIELD (Kg per ha),RAPESEED AND MUSTARD PRODUCTION (1000 tons),RAPESEED AND MUSTARD YIELD (Kg per ha),SAFFLOWER PRODUCTION (1000 tons),SAFFLOWER YIELD (Kg per ha),CASTOR PRODUCTION (1000 tons),CASTOR YIELD (Kg per ha),LINSEED PRODUCTION (1000 tons),LINSEED YIELD (Kg per ha),SUNFLOWER PRODUCTION (1000 tons),SUNFLOWER YIELD (Kg per ha),SOYABEAN PRODUCTION (1000 tons),SOYABEAN YIELD (Kg per ha),OILSEEDS PRODUCTION (1000 tons),OILSEEDS YIELD (Kg per ha),SUGARCANE PRODUCTION (1000 tons),SUGARCANE YIELD (Kg per ha),COTTON PRODUCTION (1000 tons),COTTON YIELD (Kg per ha)
83,1966,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,400,1169.59,0,0,0.5,625,0.3,600,0.8,615.38,3,600,0,0,25,961.54,0,0,0,0,0,0,1.12,373.33,55,846.15,2.6,305.88,0,0,0,0,0,0,0,0,0,0,0,0,57.6,761.5,8.6,7166.67,0,0
83,1967,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,429,1254.39,0,0,0.5,625,0.3,600,0.8,615.38,3,600,0,0,30,1153.85,0,0,0,0,0,0,0.67,251.88,62,925.37,3.5,294.12,0,0,0,0,0,0,0,0,0,0,0,0,65.5,807.74,10.7,7642.86,0,0
83,1968,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,232,925.78,0,0,1.5,625,0,0,1.5,600,3,491.8,0,0,28,962.2,0,0,0,0,0,0,1.08,281.25,48,997.92,2.4,296.3,0,0,0,0,0,0,0,0,0,0,0,0,50.4,862.42,19.2,7680,0,0
83,1969,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,505.3,1624.24,0,0,1.7,653.85,0.1,1000,1.8,666.67,6,571.43,0,0,35.3,1302.58,0,0,0,0,0.4,500,0.75,233.64,53.7,1046.78,2.8,304.35,0,0,0,0,0,0,0,0,0,0,0,0,56.5,904.14,18,6000,0,0
83,1970,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,579.1,1760.18,0,0,1.2,1200,0,0,1.2,1200,5.3,602.27,0,0,25.2,1086.21,0,0,0,0,0.8,571.43,-1,-1,74.6,1163.81,2.4,303.8,0,0,0,0,0,0,0,0,0,0,0,0,77,1030.51,18,6923.08,0,0
83,1971,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,491.5,1502.6,0,0,0.7,875,0,0,0.7,875,5.3,981.48,0,0,26,1145.37,0,0,0,0,1.6,500,2.02,309.82,74.3,1043.54,2.3,302.63,0,0,0,0,0,0,0,0,0,0,0,0,76.6,945.56,15.8,7523.81,0,0
83,1972,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,564.9,1730.7,0,0,1.3,1300,0.1,1000,1.4,1272.73,6.3,1105.26,0,0,27.2,1208.89,0,0,0,0,1.2,480,1.41,298.1,79.4,1232.92,2.4,303.8,0,0,0,0,0,0,0,0,0,0,0,0,81.8,1115.96,18.3,6777.78,0,0
83,1973,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,664.3,2180.18,0,0,0.9,818.18,0,0,0.9,818.18,9.3,1660.71,0,0,33.2,1756.61,0,0,0,0,1.6,571.43,1.42,263.94,108.2,1269.95,3.1,430.56,0,0,0,0,0,0,0,0,0,0,0,0,111.3,1187.58,33.2,10375,0.1,1000
83,1974,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,414.3,1632.39,0,0,0.3,272.73,0,0,0.3,272.73,5.7,1163.27,0.2,1000,37.7,1705.88,0,0,0,0,0.7,466.67,0.77,182.46,75.1,1134.44,2.3,377.05,0,0,0,0,0,0,0,0,0,0,0,0,77.4,1052.35,31.2,11142.86,0,0
83,1975,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,750,2189.78,0,0,0.9,750,0,0,0.9,750,8.6,1457.63,0,0,41.1,1442.11,0,0,0,0,0.8,533.33,0.48,199.17,95.9,1636.52,1.1,314.29,0,0,0,0,0,0,0,0,0,0,0,0,97,1510.9,24.6,9111.11,0,0
83,1976,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,753.4,2105.06,0,0,1.1,1100,0.1,1000,1.2,1090.91,7.6,1490.2,0,0,40,1550.39,0,0,0.3,600,0.5,357.14,0.68,266.67,67,1215.97,1.6,340.43,0,0,0,0,0,0,0,0,0,0,0,0,68.6,1099.54,39.8,12437.5,0.1,1000
83,1977,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,745.3,2019.24,0,0,0.9,1285.71,0.1,1000,1,1250,7.2,1674.42,0,0,29.4,1441.18,0,0,0,0,0.7,538.46,1.46,353.51,86.7,1407.47,3.4,430.38,0,0,0,0,0,0,0,0,0,0,0,0,90.1,1259.08,48,13333.33,0.1,500
83,1978,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,617.6,1685.13,0,0,0.7,1750,0.1,1000,0.8,1600,12.1,2420,0,0,28.7,1471.79,0,0,0,0,2,800,0.1,106.38,87.1,1305.85,2.8,394.37,0,0,0,0,0,0,0,0,0,0,0,0,89.9,1181.03,44.6,14387.1,0.9,4500
83,1979,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,626.1,1772.65,0,0,0.5,833.33,0,0,0.5,833.33,7.2,1531.91,0,0,31,1476.19,0,0,0,0,0.8,533.33,1.11,281.01,77.9,1564.26,2.6,393.94,0,0,0,0,0,0,0,0,0,0,0,0,80.5,1118.99,36.9,12300,0.6,3000
83,1980,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,433.8,1625.94,0,0,0.4,500,0,0,0.4,400,8.4,2048.78,0,0,17.1,1425,0,0,0,0,0.8,533.33,0,0,75,1953.13,2,370.37,0,0,0,0,0,0,0,0,0,0,0,0,77,1179.72,44.5,12027.03,0.5,5000
83,1981,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,514.2,1797.9,0,0,0.8,1000,0,0,0.8,888.89,7,1666.67,0,0,25.4,1411.11,0,0,0,0,0.5,384.62,1.06,418.97,52.1,1029.64,2.7,380.28,0,0,0,0,0,0,0,0,0,0,0,0,54.8,893.24,49.5,9900,0.5,5000
83,1982,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,268,1425.53,0,0,0.2,285.71,0.1,1000,0.3,375,7.2,1440,0,0,34.3,1715,0,0,0,0,0.6,400,0.51,310.98,72.3,1169.9,2,281.69,0,0,0,0,0,0,0,0,0.2,500,0,0,74.5,1365.47,44.2,9020.41,0.4,4000
83,1983,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,508.3,1867.38,0,0,0.5,714.29,0.1,1000,0.6,750,10.1,1530.3,0,0,11.3,649.43,0,0,0,0,0.6,400,0.66,293.33,90.9,1262.5,2,281.69,0,0,0,0,0,0,0,0,0.2,500,0,0,93.1,1450.16,34.3,9026.32,0.4,4000
83,1984,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,581,1809.97,0,0,0.3,428.57,0.1,1000,0.4,500,7.6,1187.5,0.1,1000,36.4,1510.37,0,0,0,0,0.9,600,1.05,318.18,150.8,1577.41,2.4,328.77,0,0,0,0,0,0,0,0,0.2,1000,0,0,153.4,2379.4,64.1,10174.6,0.2,333.33
83,1985,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,793.8,2432.73,0,0,0.7,1166.67,0.1,1000,0.8,1142.86,7.4,1804.88,0,0,20.5,1257.67,0,0,0.1,200,1.1,611.11,2.58,412.8,106.5,1142.7,2,338.98,0,0,0,0,0,0,0,0,0,0,0,0,108.5,1499.03,96,11851.85,0.3,600
83,1986,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,597,2689.19,0,0,0.2,666.67,0.1,500,0.3,600,8,2000,0,0,23,1352.94,0,0,0,0,1,1000,0.92,309.76,96,1000,1.9,263.89,0,0,0,0,0.1,500,0,0,0.1,500,0,0,98.1,1840.87,81.1,9541.18,0.2,200
83,1987,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,589,2474.79,0,0,0.8,1000,0,0,0.8,1600,4,2000,0,0,25,1923.08,0,0,0,0,1,500,0.99,380.77,103,1170.45,2,289.86,0,0,0,0,0,0,0,0,0.2,400,0,0,105.2,1427.41,81.9,10237.5,0.1,500
83,1988,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,682.9,2937.2,0,0,0.5,714.29,0.1,1000,0.6,750,5.1,1500,0,0,13.8,1069.77,0,0,0,0,1.4,666.67,0.88,269.94,120.1,1319.78,2,294.12,0,0,0,0,0.1,333.33,0,0,0.2,666.67,0,0,122.4,2012.17,60.9,9666.67,0.1,500
83,1989,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,807.4,3153.91,0,0,0.3,750,0.1,1000,0.4,800,7.5,1875,0,0,30,2000,0,0,0,0,1.2,666.67,1,250.63,122.2,1366.89,0.9,160.71,0,0,0,0,0,0,0,0,0.1,0,0,0,123.2,1781.38,90.9,9568.42,0.4,1333.33
83,1990,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,743.65,3205.94,0,0,0.15,625,0.15,0,0.3,1250,4.38,1981.9,0,0,9.72,1350,0,0,0,0,0.95,612.9,4.37,370.97,101.67,1345.2,1.28,300.47,0.02,285.71,0,0,0,0,0,0,0,0,0,0,102.97,1224.08,112.56,8835.16,0.09,333.33
83,1991,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,894.59,3383.34,0,0,0.26,812.5,0.13,0,0.39,1218.75,3.2,1649.48,0,0,13.95,1992.86,0,0,0,0,0.8,544.22,5.95,454.55,120.92,1550.26,1.59,390.66,0,0,0,0,0,0,0,0,0,0,0,0,122.51,1432.03,150.28,12109.59,0.05,333.33
83,1992,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,729.92,3078.92,0,0,0.03,115.38,0.41,0,0.44,1692.31,2.75,1978.42,0,0,8.89,1417.86,0,0,0,0,0.69,600,6.65,464.71,153.96,1785.87,2.45,593.22,0,0,0,0,0,0,0,0,0.03,600,0,0,156.44,1649.17,144.19,12582.02,0.06,375
83,1993,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,883,3044.83,0,0,0.1,454.55,0.23,0,0.33,1500,5,1666.67,0,0,11,1375,0,0,0,0,1,1000,8,615.38,152,1900,2,333.33,0,0,0,0,0,0,0,0,0,0,0,0,154,1770.11,177.9,13177.78,0.17,0
83,1994,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,850.76,3263.24,0,0,0.05,384.62,0.21,1050,0.26,1733.33,1.73,1901.1,0,0,10.78,1921.57,0,0,0,0,0.83,813.73,7.82,499.36,182.03,2323.59,1.35,340.05,0,0,0,0,0,0,0,0,0.15,937.5,0,0,183.53,2111.97,247.63,13568.77,0.02,333.33
83,1995,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,765.19,3032.5,0,0,0.02,200,0.17,850,0.19,1727.27,2.02,2244.44,0,0,6.97,2205.7,0,0,0,0,0.44,733.33,6.02,473.64,150.18,2137.19,0.48,157.38,0,0,0,0,0,0,0,0,0.22,916.67,0,0,151.07,1937.04,195.61,11057.66,0.05,357.14
83,1996,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,778.75,2967.23,0,0,0,0,0.14,0,0.14,1750,1.01,1294.87,0,0,2.77,1135.25,0,0,0,0,0.52,712.33,5.47,303.72,135.11,1996.01,0.5,292.4,0,0,0,0,0,0,0,0,0.11,1100,0,0,135.72,1828.62,170.76,13498.81,0.03,272.73
83,1997,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,940.47,3527.78,0,0,0,0,0.16,0,0.16,2000,1.38,2000,0,0,4.72,2236.97,0,0,0,0,0.26,520,5.13,591.01,157.14,2501.83,0.9,463.92,0,0,0,0,0,0,0,0,0.2,869.57,0,0,158.24,2263.16,217.07,17092.13,0.04,333.33
83,1998,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,993.57,3679.75,0,0,0,0,0.17,0,0.17,1888.89,2.02,1961.17,0,0,9.02,2083.14,0,0,0,0,0.39,650,8.92,545.23,189.39,2992.89,1.4,369.39,0,0,0,0,0,0,0,0,0.11,1000,0,0,190.9,2652.49,194.9,13204.61,0.02,400
83,1999,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,916.25,3580.92,0,0,0,0,0.25,0,0.25,1785.71,2.3,2323.23,0,0,6.14,2200.72,0,0,0.04,800,0.65,663.27,7.63,475.69,135.95,2562.68,2.18,619.32,0,0,0,0,0,0,0,0,0.04,1000,0,0,138.17,2232.87,175.22,10862.99,0.06,461.54
83,2000,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,764.8,3385.27,0,0,0,0,0.06,0,0.06,1200,2.19,1904.35,0,0,5.95,2399.19,0,0,0,0,0.4,701.75,6.58,480.99,140.19,2960.09,2.49,691.67,0,0,0,0,0,0,0,0,0.01,1000,0,0,142.69,2528.62,161.74,10746.84,0.07,437.5
83,2001,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,800.55,3487.02,0,0,0,0,0.13,0,0.13,1625,2.43,1773.72,0.01,0,4.32,3107.91,0,0,0,0,0.49,644.74,5.76,457.87,157.67,3387.11,1.23,637.31,0,0,0,0,0,0,0,0,0,0,0,0,158.9,2924.72,174.54,14098.55,0.06,352.94
83,2002,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,557.61,3011.18,0,0,0.03,750,0,0,0.03,600,1.96,1306.67,0,0,2.84,1918.92,0,0,0,0,0.39,541.67,6.07,457.08,119.66,2763.51,1.85,536.23,0,0,0,0,0,0,0,0,0.01,1000,0,0,121.51,2312.27,108.76,9573.94,0.05,357.14
83,2003,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,491.18,2854.7,0,0,0.08,571.43,0,0,0.08,571.43,2.09,1142.08,0.02,2000,3.96,2163.93,0,0,0,0,0.8,610.69,10.9,510.54,147.69,2809.4,2.12,354.52,0,0,0,0,0,0,0,0,0.03,1000,0,0,149.84,2342.71,82.84,8859.89,0.05,277.78
83,2004,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,507,3010.69,0,0,0.09,642.86,0.05,1000,0.14,736.84,3.72,1878.79,0.04,1333.33,1.92,1811.32,0,0,0,0,0.97,664.38,5.7,402.54,142.38,2971.82,1.98,440.98,0,0,0,0,0.01,250,0,0,0.14,1166.67,0,0,144.5,2477.71,72.65,9804.32,0.04,363.64
83,2005,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,565.46,2670.92,0,0,0.11,687.5,0.03,1500,0.14,736.84,2.37,1623.29,0.03,1500,1.37,1670.73,0,0,0,0,1.83,839.45,7.38,487.45,131.95,3097.42,1.75,459.32,0,0,0,0,0,0,0,0,0.26,1238.1,0,0,133.96,2536.64,106.27,9273.12,0.04,333.33
83,2006,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,713.6,3701.63,0,0,0.1,1250,0.06,1000,0.15,1153.85,3.47,2940.68,0.03,3000,1.03,2060,0,0,0,0,0.89,717.74,5.53,693.85,148.06,3974.77,1.04,547.37,0,0,0,0,0,0,0,0,0.37,1850,0,0,149.48,3387.27,160.61,11613.16,0.01,1000
83,2007,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,631.14,3711.06,0,0,0.06,600,0.04,2000,0.1,909.09,2.51,2642.11,0.03,3000,0.76,2235.29,0,0,0,0,0.77,669.57,3.64,590.91,121.69,3202.37,0.61,586.54,0,0,0,0,0,0,0,0,0.35,1590.91,0,0,122.67,2790.49,122.76,10921.71,0.01,1000
83,2008,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,645.07,3726.36,0,0,0.06,750,0.04,1333.33,0.1,909.09,1.31,2079.37,0,0,0.7,2800,0,0,0,0,0.45,569.62,2.12,504.76,131,3691.18,0.43,537.5,0,0,0,0,0.01,333.33,0,0,0.22,1375,0,0,131.65,3225.92,86.69,11466.93,0,0
83,2009,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,587.72,3417.77,0,0,0,0,0,0,0.06,1200,0.57,1900,0,0,0.66,2869.57,0,0,0.02,1000,0.32,542.37,1.77,429.61,123.08,4223.75,0.57,532.71,0,0,0,0,0,0,0,0,0.07,1166.67,0,0,0,0,69.33,10150.81,0,0
83,2010,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,628.84,3513.86,0,0,0.05,833.33,0,0,0.06,1000,0.43,1343.75,0.03,3000,1.32,3069.77,0,0,0,0,0.32,516.13,4.98,406.2,109.37,4099.33,0.61,642.11,0,0,0,0,0,0,0,0,0.02,1000,0,0,0,0,87.01,11241.6,0,0
83,2011,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,708.45,4176.2,0,0,0.02,2000,0.01,0,0.02,1000,0.42,1500,0.22,5500,0.93,2906.25,0,0,0,0,0.29,508.77,0,0,102.83,3924.81,0,0,0,0,0,0,0,0,0,0,0.09,1800,0,0,0,0,100.27,10898.91,0,0
83,2012,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,645.34,4133.62,0,0,0.02,666.67,0.01,1000,0.03,750,0.78,1529.41,0.04,4000,0.62,2296.3,0,0,0.01,1000,0.22,423.08,5.95,648.85,104.15,3972.16,0.65,524.19,0,0,0,0,0,0,0,0,0.02,1000,0,0,0,0,91.99,9734.39,0,0
83,2013,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,843.36,4649.43,0,0,0.1,1111.11,0.2,2222.22,0.3,1666.67,2.18,2247.42,0.63,5727.27,5.43,3644.3,0,0,0.02,500,0.69,1000,15.14,1113.24,92.86,4313.05,1.55,673.91,0,0,0,0,0,0,0,0,0.02,2000,0,0,94.44,3959.75,87.76,9665.2,0,0
83,2014,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,716.1,4525.69,0,0,0.06,2000,0.07,2333.33,0.13,2166.67,2.39,3025.32,4.23,7833.33,5.81,3979.45,0,0,0.01,1000,0,0,15.85,1055.96,73.24,4109.99,2.97,746.23,0,0,0,0,0,0,0,0,0.02,1000,0,0,76.23,3468.15,90.87,10018.74,0,0
83,2015,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,748.5,3758.66,0,0,0.03,1000,0.01,1000,0.04,1333.33,2.9,2660.55,0.1,10000,3.31,3521.28,0,0,0.01,333.33,0,0,10.17,837.23,66.72,3667.95,1.12,625.7,0,0,0,0,0,0,0,0,0.01,1000,0,0,67.83,3384.73,80.22,10023.6,0,0
83,2016,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,585.18,3450.65,0,0,0,800,0,400,0.01,600,2.77,2700.49,0.09,3444.44,1.46,2515.52,0,0,0.02,469.39,0.16,656,10.74,611.71,61.18,3782.32,0.67,429.85,0,0,0,0,0,0,0,0,0.01,857.14,0,0,0,0,69.11,9297.4,0,180
83,2017,11,Tamil Nadu,Chengalpattu MGR / Kanchipuram,807.43,4178.74,0,0,0.02,1150,0.03,1086.96,0.05,1116.28,1.76,2340.43,0.04,6666.67,2.07,4209.35,0,0,0,0,0.22,1090,8.93,698.95,73.23,4028.5,0.99,582.2,0,0,0,0,0.01,279,0,0,0.02,2000,0,0,0,0,71.66,9689.84,0,0
84,1966,11,Tamil Nadu,South Arcot / Cuddalore,476,1520.77,0,0,30.7,850.42,5.4,843.75,36.1,849.41,41,820,0,0,26,1083.33,0,0,0,0,3,600,2.33,232.53,131,856.21,5.4,300,0,0,0,0,0,0,0,0,0,0,0,0,136.4,789.26,151.5,9528.3,1,333.33
84,1967,11,Tamil Nadu,South Arcot / Cuddalore,560,1755.49,0,0,30.6,850,5,793.65,35.6,841.61,44,800,0,0,25,1190.48,0,0,0,0,3,600,3.18,235.91,145,884.15,5.2,295.45,0,0,0,0,0,0,0,0,0,0,0,0,150.2,820.5,149.7,8653.18,0,0
84,1968,11,Tamil Nadu,South Arcot / Cuddalore,496,1740.35,0,0,25.4,736.23,0.4,210.53,25.8,708.79,38,719.7,0,0,27,1058.82,0,0,0,0,3,588.24,5.45,475.98,137,975.09,5.2,297.14,0,0,0,0,0,0,0,0,0,0,0,0,142.2,887.53,267.4,8825.08,1,454.55
84,1969,11,Tamil Nadu,South Arcot / Cuddalore,511,1678.71,0,0,29.3,851.74,3,833.33,32.3,850,46.2,810.53,0.1,1000,30.8,1128.21,0,0,0.1,1000,2.5,543.48,2.56,252.96,137.3,932.11,5.2,302.33,0,0,0,0,0,0,0,0,0,0,0,0,142.5,856.83,202.6,8732.76,0.6,333.33
84,1970,11,Tamil Nadu,South Arcot / Cuddalore,691.9,2132.86,0,0,30.3,834.71,1.6,1000,31.9,841.69,46.3,750.41,0,0,19.8,1076.09,0,0,0,0,2.5,543.48,-1,-1,163.9,991.53,6,303.03,0,0,0,0,0,0,0,0,0,0,0,0,169.9,880.31,181.1,8502.35,0.8,333.33
84,1971,11,Tamil Nadu,South Arcot / Cuddalore,713.4,2153.99,0,0,33.2,970.76,0.3,1000,33.5,971.01,39.1,710.91,0.1,1000,24.5,1237.37,0,0,0.1,1000,2,444.44,13.26,417.24,188.4,1133.57,5.8,305.26,0,0,0,0,0,0,0,0,0,0,0,0,194.2,1039.84,169.1,9291.21,1.4,297.87
84,1972,11,Tamil Nadu,South Arcot / Cuddalore,758.2,2298.97,0,0,21.4,660.49,0.5,1250,21.9,667.68,30.3,545.95,0,0,26.2,1350.52,0,0,0,0,4.1,471.26,4.29,302.54,208.9,1293.5,5.4,296.7,0,0,0,0,0,0,0,0,0,0,0,0,214.3,1179.09,196.3,8882.35,1.8,315.79
84,1973,11,Tamil Nadu,South Arcot / Cuddalore,836,2602.74,0,0,30.4,944.1,0.4,307.69,30.8,919.4,56.9,1019.71,0,0,27.4,1691.36,0,0,0,0,4.8,578.31,3.26,249.62,254.6,1465.75,4.8,243.65,0,0,0,0,0,0,0,0,0,0,0,0,259.4,1327.06,267.2,10356.59,1.2,279.07
84,1974,11,Tamil Nadu,South Arcot / Cuddalore,521.7,2005,0,0,18.6,681.32,0.8,666.67,19.4,680.7,46.5,833.33,0,0,28,1581.92,0,0,0,0,2.9,460.32,2.13,257.56,127.7,872.86,3.5,296.61,0,0,0,0,0,0,0,0,0,0,0,0,131.2,817.6,262.3,10619.43,1.5,217.39
84,1975,11,Tamil Nadu,South Arcot / Cuddalore,693,2362.77,0,0,32,1019.11,10.6,2304.35,42.6,1183.33,67.6,989.75,0,0,40,1659.75,0,0,0.1,1000,5.2,525.25,2,212.54,172.6,1208.68,4.7,356.06,0,0,0,0,0,0,0,0,0,0,0,0,177.3,1114.81,287.5,13248.85,1.6,333.33
84,1976,11,Tamil Nadu,South Arcot / Cuddalore,658.6,2264.79,0,0,64.1,2087.95,9.6,1959.18,73.7,2267.69,90.5,1326.98,0,0,51.9,2337.84,0,0,0,0,3.1,348.31,4.78,394.72,162.5,1112.25,9,416.67,0,0,0,0,0,0,0,0,0,0,0,0,171.5,1011.02,373.8,12934.26,1.5,214.29
84,1977,11,Tamil Nadu,South Arcot / Cuddalore,814.7,2567.6,0,0,47.4,1358.17,2.7,380.28,50.1,1926.92,96.5,1438.15,0,0,39.1,1818.6,0,0,0.2,1000,2.2,379.31,6.76,514.85,218.9,1528.63,9.1,448.28,0,0,0,0,0,0,0,0,0,0,0,0,228,1379.89,373.7,13251.77,2.3,211.01
84,1978,11,Tamil Nadu,South Arcot / Cuddalore,686.4,2068.72,0,0,26.6,1502.82,10,3333.33,36.6,1768.12,106.1,1424.16,0.3,1500,41.3,2232.43,0,0,0.1,500,2.1,233.33,6.68,631.98,206.9,1349.64,7.2,452.83,0,0,0,0,0,0,0,0,0,0,0,0,214.1,1252.05,300,13392.86,2.7,293.48
84,1979,11,Tamil Nadu,South Arcot / Cuddalore,729.2,2066.89,0,0,37.9,1779.34,6.2,3647.06,44.1,1917.39,89.2,1198.92,0,0,44.7,2235,0,0,0.1,500,1.4,254.55,8.6,322.7,185.1,1210.6,6.7,452.7,0,0,0,0,0,0,0,0,0,0,0,0,191.8,1122.49,248.1,11433.18,1.8,243.24
84,1980,11,Tamil Nadu,South Arcot / Cuddalore,427.1,1865.07,0,0,13,773.81,1,833.33,14,777.78,71.9,1016.97,0,0,27.8,1737.5,0,0,0.1,500,1.5,375,16,440.04,178.1,1306.68,5.1,421.49,0,0,0,0,0,0,0,0,0,0,0,0,183.2,1094.71,299.3,11294.34,1.4,233.33
84,1981,11,Tamil Nadu,South Arcot / Cuddalore,687.9,2580.27,0,0,16.5,699.15,1.3,1444.44,17.8,726.53,76.3,823.09,0,0,26.3,1878.57,0,0,0.2,666.67,0.5,43.86,15.27,430.14,123.8,959.69,7,443.04,0,0,0,0,0,0,0,0,0.1,250,0,0,130.9,885.12,402.4,11399.43,1.5,238.1
84,1982,11,Tamil Nadu,South Arcot / Cuddalore,226,1712.12,0,0,9.6,527.47,5.1,1342.11,14.7,668.18,53.6,974.55,0,0,21.3,1638.46,0,0,0.1,500,2.7,287.23,7.48,425.48,171.7,1208.3,5,314.47,0.2,285.71,0,0,0.1,500,0,0,0.2,400,0,0,177.2,1252.47,295.1,9707.24,1.2,240
84,1983,11,Tamil Nadu,South Arcot / Cuddalore,479.3,2050.92,0,0,25.7,1152.47,7,1346.15,32.7,1189.09,120.3,1370.16,0.2,2000,10.5,813.95,0,0,0.1,333.33,4,400,10.8,362.17,215.9,1305.32,5,314.47,0,0,0,0,0.2,400,0,0,0.3,600,0,0,221.4,1449.33,305.1,9504.67,1.2,255.32
84,1984,11,Tamil Nadu,South Arcot / Cuddalore,754,2320,0,0,30.9,1379.46,5,1351.35,35.9,1375.48,145.1,1464.18,0.1,1000,40.3,1538.17,0,0,0.1,333.33,5.8,597.94,30.92,571.11,197.8,1082.65,9.7,327.7,0.1,500,0,0,0.1,333.33,0,0,0.3,1000,0,0,208,1157.48,413.9,11007.98,8.6,445.6
84,1985,11,Tamil Nadu,South Arcot / Cuddalore,952.8,3147.67,0,0,40.1,1650.21,3.6,1333.33,43.7,1618.52,124.7,1373.35,0.3,1500,53.5,2148.59,0,0,0,0,8.5,634.33,24.71,510.85,215.6,1077.46,8.5,388.13,0,0,0,0,0.1,500,0,0,0.1,500,0,0,224.3,1239.57,498.5,11812.8,8.7,514.79
84,1986,11,Tamil Nadu,South Arcot / Cuddalore,920,3650.79,0,0,58.3,2614.35,4.3,1343.75,62.6,2454.9,115,1455.7,0,0,44,2200,0,0,0,0,8,571.43,13.11,486.46,237,1196.97,8.6,303.89,0,0,0,0,0,0,0,0,0.1,333.33,0,0,245.7,1398.01,625.3,12001.92,3,375
